name,corr spearman,pval spearman,t_stat,t_pval,u_stat,u_pval,chi2_flat_stat,chi2_flat_pval,chi2_2d_stat,chi2_2d_pval,chi2_3d_stat,chi2_3d_pval,MSE,RMSE,MSE raw,RMSE raw,ks_stat1,ks_pval1,ks_stat2,ks_pval2,ks_test_eq,ks_pval_eq,levene_stat,levene_pval,corr_pearson,pval_pearson,ttind_stat,ttind_pval,ttrel_stat,ttrel_pval
random_cube,0.0001591766701721183,0.6571353330688171,11842556061310.0,0.0,27763038433393.0,0.0,None,None,None,None,None,None,0.09412268879723461,0.3067942124572017,0.09412268879723461,0.3067942124572017,0.5010600101175825,0.0,0.5065899646777995,0.0,0.2453527520576132,0.0,1059081.3371048206,0.0,8.630729759461899e-05,0.8098093383144687,-828.6156392916002,0.0,-828.6333012396711,0.0
mati-sim 100k_my_params_cube,0.45978964489901186,0.0,9047291719652.0,0.0,13981517829631.0,0.0,None,None,None,None,None,None,0.10705636345978439,0.32719468739541663,0.10705636345978439,0.32719468739541663,0.5,0.0,0.5065899646777995,0.0,0.7341895576131687,0.0,7790.437526348607,0.0,0.5626978534237332,0.0,-273.6872899817758,0.0,-402.9488953535708,0.0
mati-sim 100mln_my_params_cube,0.9501862801034228,0.0,595174880228.0,0.0,24687982751301.0,0.0,None,None,None,None,None,None,0.008367665112055287,0.09147494253649623,0.008367665112055287,0.09147494253649623,0.5017284335765632,0.0,0.5065899646777995,0.0,0.1429513888888889,0.0,14081.96318171221,0.0,0.9569364570918941,0.0,-278.8210122157238,0.0,-1331.6468779059371,0.0
mati-sim 10k_my_params_cube,0.14318279348349205,0.0,1883279079955.0,0.0,1920011817505.0,0.0,None,None,None,None,None,None,0.5908852724761217,0.7686906220815509,0.5908852724761217,0.7686906220815509,0.5,0.0,0.5065899646777995,0.0,0.9682002314814815,0.0,8949.187388206663,0.0,0.18023930062185614,0.0,-303.5317323189917,0.0,-323.21808438429116,0.0
mati-sim 10mln_my_params_cube,0.929556108870322,0.0,1805833282085.0,0.0,24594415031581.0,0.0,None,None,None,None,None,None,0.010451697797542235,0.10223354536326242,0.010451697797542235,0.10223354536326242,0.5007348296320017,0.0,0.5065899646777995,0.0,0.1490349794238683,0.0,12006.22757081497,0.0,0.9435845515825617,0.0,-277.86801596144494,0.0,-1163.733206257344,0.0
mati-sim 1mln_my_params_cube,0.823851529803488,0.0,6852509942526.0,0.0,23391256183369.0,0.0,None,None,None,None,None,None,0.022485582822372296,0.14995193504043985,0.022485582822372296,0.14995193504043985,0.5,0.0,0.5065899646777995,0.0,0.23066769547325103,0.0,1325.9197242761343,2.709168984672011e-290,0.8724089238186923,0.0,-289.1600486993028,0.0,-809.482728905155,0.0
mc456_mc_100k_my_params_cube,0.4582686324095547,0.0,11686279397572.0,0.0,18544834341071.0,0.0,None,None,None,None,None,None,0.1150392276685943,0.33917433226674787,0.1150392276685943,0.33917433226674787,0.5,0.0,0.5065899646777995,0.0,0.5869650205761316,0.0,100166.80804472754,0.0,0.5623211069062509,0.0,-40.93210550041378,0.0,-59.65392814915149,0.0
mc456_mc_100mln_my_params_cube,0.9799830540903197,0.0,6023868731.0,0.19806119735566063,30233997218181.5,0.9181937720486324,18.962798576196597,1.0,None,None,None,None,0.0032579347199263075,0.057078320927706934,0.0032579347199263075,0.057078320927706934,0.5065899646777995,0.0,0.5065899646777995,0.0,5.4398148148226966e-05,1.0,0.013925373961925043,0.9060630453057326,0.9798512805999433,0.0,0.11932314785685928,0.9050193467148148,0.8406223956801515,0.4005595340443857
mc456_mc_10k_my_params_cube,0.138220406137631,0.0,3019399847246.0,0.0,3305076660896.0,0.0,None,None,None,None,None,None,0.674253202467002,0.8211292239757406,0.674253202467002,0.8211292239757406,0.5,0.0,0.5065899646777995,0.0,0.942298482510288,0.0,1377.4812344827326,1.6947208494255779e-301,0.1874973710198798,0.0,-159.41730764290742,0.0,-169.51924026594455,0.0
mc456_mc_10mln_my_params_cube,0.9480342574847328,0.0,14909012025542.0,4.8432435810135384e-241,30070571624178.0,2.8204094973749257e-75,None,None,None,None,None,None,0.007434791240190811,0.08622523551832614,0.007434791240190811,0.08622523551832614,0.5049296659071015,0.0,0.5065899646777995,0.0,0.018941100823045266,0.0,72.91307854355937,1.3549925883277038e-17,0.9542333741810509,0.0,-0.11939974304262414,0.904958666403858,-0.5580641122765247,0.5768006216582628
mc456_mc_1mln_my_params_cube,0.8532843338746714,0.0,13914660956973.0,0.0,28408438764576.0,0.0,None,None,None,None,None,None,0.021021914423664134,0.14498935969119986,0.021021914423664134,0.14498935969119986,0.5,0.0,0.5065899646777995,0.0,0.1188804012345679,0.0,7316.680294212284,0.0,0.8772848652904603,0.0,-17.727825391467913,2.5614511111893897e-70,-50.39715818323837,0.0
