name,corr spearman,pval spearman,t_stat,t_pval,u_stat,u_pval,chi2_flat_stat,chi2_flat_pval,chi2_2d_stat,chi2_2d_pval,chi2_3d_stat,chi2_3d_pval,MSE,RMSE,MSE raw,RMSE raw,ks_stat1,ks_pval1,ks_stat2,ks_pval2,ks_test_eq,ks_pval_eq,levene_stat,levene_pval,corr_pearson,pval_pearson,ttind_stat,ttind_pval,ttrel_stat,ttrel_pval
random_cube,-0.002452365776337982,0.6102611819453584,231293448.0,0.0,676384074.0,0.0,None,None,None,None,None,None,2.4050782424917316,1.550831468113712,2.4050782424917316,1.550831468113712,0.5010637619477941,0.0,0.5078482969332452,0.0,0.4053472222222222,0.0,4234.864953727387,0.0,0.007179874269732508,0.13562447490792595,-65.27971674849073,0.0,-65.30352251312375,0.0
mc456_mc_100k_my_params_cube,0.6244899222510072,0.0,380878058.0,1.1212014521672057e-239,657980968.0,0.0,None,None,None,None,None,None,0.7706371529333425,0.8778594152444584,0.7706371529333425,0.8778594152444584,0.5,0.0,0.5078482969332452,0.0,0.5054861111111111,0.0,50.03227065367575,1.5238086481290257e-12,0.8332270302716258,0.0,-0.810115782470322,0.4178758655463266,-1.9769725872888093,0.048051077076436535
mc456_mc_100mln_my_params_cube,0.9804107982293795,0.0,181896.0,0.5004476940337131,932900591.0,0.9522710649587555,None,None,None,None,None,None,0.09674418860227275,0.31103727847682944,0.09674418860227275,0.31103727847682944,0.5078482969332452,0.0,0.5078482969332452,0.0,0.0008564814814815414,1.0,0.0033107144113589423,0.9541161261628349,0.9778598103547493,0.0,-0.05670316176330316,0.9547817864703283,-0.38103656903000993,0.7031779873704548
mc456_mc_10k_my_params_cube,0.2913052425411975,0.0,150167992.0,0.0,176509161.0,0.0,None,None,None,None,None,None,3.698515584743283,1.9231525120861537,3.698515584743283,1.9231525120861537,0.5,0.0,0.5078482969332452,0.0,0.8985416666666667,0.0,11.05841245559871,0.0008832245503101702,0.4796868809278827,0.0,-3.177371371934352,0.0014866888435341263,-4.2784035304624926,1.8864299852669235e-05
mc456_mc_10mln_my_params_cube,0.9549500750246427,0.0,465148580.0,0.5832206385050143,930500185.0,0.4748002848877586,None,None,None,None,None,None,0.14851320677322932,0.3853741127440053,0.14851320677322932,0.3853741127440053,0.5059805673225398,0.0,0.5078482969332452,0.0,0.018125000000000002,1.3550088527759665e-06,0.0005672854106760456,0.9809980333075967,0.9661707167042912,0.0,-0.06803157336644941,0.9457606580174092,-0.36986264462972746,0.7114866491312061
mc456_mc_1mln_my_params_cube,0.9047357945107286,0.0,438191396.0,6.744227579860701e-28,892993527.0,6.8995463545689995e-28,None,None,None,None,None,None,0.22131275630932745,0.470438897530091,0.22131275630932745,0.470438897530091,0.5,0.0,0.5078482969332452,0.0,0.10335648148148148,2.362892202348876e-201,1.1612242726606647,0.281214790393597,0.949428248109443,0.0,-0.314669397205241,0.7530134420639758,-1.398817193337418,0.1618749883776876
mc456_p_100k_my_params_tiss_id_4_g_0_9_ls_down_cube,0.6258399787551638,0.0,380500233.0,8.919339651673095e-242,657697874.0,0.0,None,None,None,None,None,None,0.7586733478167992,0.8710185691572822,0.7586733478167992,0.8710185691572822,0.5,0.0,0.5078482969332452,0.0,0.5054398148148148,0.0,50.917012582212394,9.710843310519597e-13,0.8360308087386793,0.0,-0.7631756799666453,0.4453607144989564,-1.878109177362256,0.060372961295022794
mc456_p_10k_my_params_tiss_id_4_g_0_9_ls_down_cube,0.2911056230759343,0.0,150214668.0,0.0,176608075.0,0.0,None,None,None,None,None,None,3.6929089415768317,1.921694289312645,3.6929089415768317,1.921694289312645,0.5,0.0,0.5078482969332452,0.0,0.898449074074074,0.0,11.325924451876146,0.0007646572486270756,0.48167337161101237,0.0,-3.141671193549925,0.001680432660385346,-4.236245763065473,2.2775827960033387e-05
mc456_p_10mln_my_params_tiss_id_4_g_0_9_ls_down_cube,0.9545532527315239,0.0,464845331.0,0.5056165268586548,929923568.0,0.3832123113673582,None,None,None,None,None,None,0.1325777991617027,0.36411234414903143,0.1325777991617027,0.36411234414903143,0.5059805673225398,0.0,0.5078482969332452,0.0,0.018125,1.355008852775974e-06,1.7888644118126732e-06,0.9989328436158424,0.9696410272351371,0.0,-0.09205562440686028,0.9266540587053763,-0.5283317997299344,0.5972717781168037
mc456_p_1mln_my_params_tiss_id_4_g_0_9_ls_down_cube,0.9056720379080143,0.0,438595938.0,3.731498179016044e-27,893721396.0,6.054286642509721e-27,None,None,None,None,None,None,0.2335840011452269,0.4833052877273607,0.2335840011452269,0.4833052877273607,0.5,0.0,0.5078482969332452,0.0,0.10328703703703702,4.4053686684627095e-201,1.1691360134293867,0.279581855606308,0.9466913099383636,0.0,-0.28547490271164827,0.7752810138459971,-1.2360751355700363,0.216437357205791
