name,corr spearman,pval spearman,t_stat,t_pval,u_stat,u_pval,chi2_flat_stat,chi2_flat_pval,chi2_2d_stat,chi2_2d_pval,chi2_3d_stat,chi2_3d_pval,MSE,RMSE,ks_stat1,ks_pval1,ks_stat2,ks_pval2,ks_test_eq,ks_pval_eq,levene_stat,levene_pval,corr_pearson,pval_pearson,ttind_stat,ttind_pval,ttrel_stat,ttrel_pval
random_cube,-0.0016694320196157953,0.728610002169693,166356871.0,0.0,1639078862.0,0.0,None,None,None,None,None,None,9.143706503125184,3.023856230564738,0.5010637619477941,0.0,0.5,0.0,0.757824074074074,0.0,847.6970689677582,1.8260561803878858e-185,0.005622853814325384,0.24253917699078736,-24.432860554456635,2.1443010763267906e-131,-24.436301819364278,5.475318603872837e-131
mati-sim 100k_original_params_cube,0.7535935761024062,0.0,62942016.0,0.0,755818638.0,0.0,None,None,None,None,None,None,1.2375332885711021,1.1124447350637703,0.5,0.0,0.5,0.0,0.23613425925925924,0.0,0.08337724148649432,0.772772490078339,0.9308221050491126,0.0,-0.28875117573179565,0.7727724900793408,-1.0974236020755506,0.27246237760343517
mati-sim 10k_original_params_cube,0.5347692662648212,0.0,37113029.0,0.0,637573699.5,0.0,None,None,None,None,None,None,3.7439237714486233,1.9349221615994332,0.5,0.0,0.5,0.0,0.3486111111111111,0.0,1.0571855878406624,0.3038608443424315,0.7919255362509191,0.0,-1.028195306272433,0.30386084435013955,-2.2540616279737735,0.024197280814680696
mati-sim 10mln_original_params_cube,0.9902516465472556,0.0,20571.0,0.33975014760476774,933390800.5,0.9353853926577101,None,None,None,None,None,None,0.1313655361222744,0.36244383857678475,0.5,0.0,0.5,0.0,0.0004861111111111871,1.0,0.00913439108835033,0.9238591306052834,0.9927253941731564,0.0,-0.0955740084350883,0.9238591306013173,-1.1200881029993581,0.26268244707191624
mati-sim 1mln_original_params_cube,0.9030274612889647,0.0,85048840.0,2.1443585610973764e-30,864212189.0,5.803479904906242e-101,None,None,None,None,None,None,0.5551021119638809,0.7450517511984526,0.5,0.0,0.5,0.0,0.10699074074074066,9.099207720271827e-216,0.0018585506915897011,0.9656132208415359,0.9694611741209197,0.0,-0.04311091151425241,0.9656132208810494,-0.24668565050005078,0.8051526848390764
