Name,Sum,Avg,ks_normal,ks_normal pval,ks_normal log,ks_normal log pval,ks_normal tan,ks_normal tan pval,ks yeo-johnson,ks yeo-johnson pval,ks quantile,ks quantile pval,skew,kurtosis,q0,q0_25,q0_50,q0_75,q1,std,variance,Overflow,perc_in,n_photons,non_zero_vals,zero_vals
random_cube,5738.194859533774,0.13282858471142997,0.0034272690246550663,0.6892568353291533,0.013947761258577773,9.930678480277681e-08,0.01071240080278646,9.814403723627635e-05,0.0794614366747809,1.048679398529101e-237,0.030610700566557125,1.3346483067455333e-35,3.550105478967749e-05,0.043379308309486664,0.1066860291236779,0.12898128896210165,0.13285868508246546,0.13665573694026528,0.1564803470998436,0.005719169964191406,3.270890507930913e-05,0.0,100.0,100000000,43200,0
mati-sim 100k_my_params_cube,11497.175836719991,0.2661383295537035,0.40825299808652793,0.0,0.031078465409882905,1.1015718968972018e-36,0.25958648645669025,0.0,0.0917888724592163,3.486659e-317,0.15855156406504423,0.0,42.49718173885541,2421.467019689793,0.0,0.03248066205047008,0.10223976904056276,0.2526107663134576,80.42996067018113,1.1469441773614264,1.3154809459832792,2600778.619660455,0.44012105676352675,100000,43170,30
mati-sim 100mln_my_params_cube,11511.00077576097,0.2664583512907632,0.40883784179656874,0.0,0.0359795723077391,5.0371426197707846e-49,0.2306654517852483,0.0,0.09484689708727093,0.0,0.15957360311429625,0.0,42.59097771071445,2430.606679272046,0.0025497020278594604,0.033169087710370776,0.10256588718072608,0.25297314672548954,80.93245246313612,1.1444465992262136,1.3097580184804456,2598290.1309933923,0.4410681195451011,100000000,43200,0
mati-sim 10k_my_params_cube,11460.46875972201,0.26528862869726877,0.40860716155335564,0.0,0.09813097302726807,0.0,0.5268841319239324,0.0,0.1037865667171336,0.0,0.3824805381824493,0.0,41.78702648263425,2344.7182961332887,0.0,0.026536976728692274,0.09496299533389914,0.2587096381984808,78.96123398023678,1.1477929636929411,1.3174286875030252,2607385.893520259,0.4376151623398201,10000,38435,4765
mati-sim 10mln_my_params_cube,11514.037787752884,0.26652865249427976,0.4087745494936556,0.0,0.0364263076750988,3.073426430097876e-50,0.23083621230618487,0.0,0.09459354796465891,0.0,0.1600837883637123,0.0,42.59043576082677,2430.945253838762,0.002367907859747475,0.033136479776779346,0.10257053533100183,0.25316817510433953,80.94081523594782,1.1444729012558137,1.3098182217088994,2597743.4685310037,0.4412764075553947,10000000,43200,0
mati-sim 1mln_my_params_cube,11507.439038781888,0.2663759036755067,0.40860481835330537,0.0,0.03516965546261416,7.343266311786473e-47,0.23324945906668557,0.0,0.09430065808039734,0.0,0.15993422773814647,0.0,42.57187336740619,2428.9598531572956,0.0012506458798822655,0.032837074520930355,0.10242380848925216,0.25282960260648174,80.84149717937375,1.144427074849552,1.309713329648702,2598931.243291973,0.44082395486521675,1000000,43200,0
mc456_mc_100k_my_params_cube,13211.123936839958,0.30581305409351756,0.3906789842377704,0.0,0.04279969466701161,3.3554183343860785e-69,0.20207951382954326,0.0,0.08483793638732878,5.929171309554243e-271,0.18211153914755152,0.0,37.49001314068157,2036.1009463283428,0.005332695872670705,0.05356921792907449,0.14646745448406912,0.3083033852025908,78.48157172709206,1.0767691984677297,1.159431906768837,2291941.9610414337,0.5731126502153533,100000,43200,0
mc456_mc_100mln_my_params_cube,13215.353188143426,0.30591095342924596,0.393211783652214,0.0,0.048175966234055595,1.4270076487350981e-87,0.20148472558628944,0.0,0.08645074721556795,2.3583431139003048e-281,0.18173682858701767,0.0,37.288130476993395,2013.0810173636166,0.014417031041009705,0.053561533155473365,0.14813125821988393,0.3069355761294543,77.6816847520327,1.075791254744502,1.15732682378475,2291495.2982617994,0.5734061748631814,100000000,43200,0
mc456_mc_10k_my_params_cube,13235.445793019751,0.30637606002360535,0.3879028913482372,0.0,0.035969139247042314,5.3748932042349196e-49,0.35973571002604743,0.0,0.07628355822569427,4.399423476683742e-219,0.17013913057132535,0.0,36.70903518220035,1967.7898885148256,0.0,0.049932265010307515,0.13665103603110368,0.3148526497827365,78.01937215565555,1.0758001029767823,1.1573458615648555,2287842.4343289994,0.5751846083678801,10000,42906,294
mc456_mc_10mln_my_params_cube,13212.944433887618,0.30585519522888005,0.3931419402469557,0.0,0.04799396839932982,6.4849583756782955e-87,0.20178043363766363,0.0,0.08690038878185036,2.740941184080072e-284,0.18218242218917546,0.0,37.28469198913905,2012.6753740560328,0.013761484723013237,0.0533815463174688,0.14836029612289525,0.30720199717825,77.68101576989687,1.075646634658732,1.1570156826526556,2291877.2777909255,0.5732072569868797,10000000,43200,0
mc456_mc_1mln_my_params_cube,13210.827680864564,0.30580619631630934,0.3925941474812729,0.0,0.048345416184225026,3.467640448917066e-88,0.20126589034987707,0.0,0.08637300551517446,7.558841975816949e-281,0.18279512584406055,0.0,37.28772529937021,2013.829045823989,0.011330672557883968,0.05345600300696738,0.1478519216188845,0.3075663399962365,77.74738968634185,1.0749873266050252,1.155597752361419,2292212.9505793513,0.5730325073177693,1000000,43200,0
