Name,Sum,Avg,ks_normal,ks_normal pval,ks_normal log,ks_normal log pval,ks_normal tan,ks_normal tan pval,ks yeo-johnson,ks yeo-johnson pval,ks quantile,ks quantile pval,skew,kurtosis,q0,q0_25,q0_50,q0_75,q1,std,variance,Overflow,perc_in,n_photons,non_zero_vals,zero_vals
random_cube,5759.353623458128,0.13331837091338258,0.05924519006626072,2.9923427073326164e-132,0.14053785605782587,0.0,0.0622781495317728,4.191381836776924e-146,0.39121292390391216,0.0,0.1130271400614673,0.0,-0.002502502966615794,-1.2033177416947307,2.3367584926599263e-06,0.06682478393199869,0.13328783196793542,0.20024027446993076,0.2656767911047657,0.07675051510659298,0.005890641569127357,0.0,100.0,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0_1__cube,63108.77770189833,1.4608513356920911,0.4391678172912609,0.0,0.05414687302265081,1.5882213932923396e-110,0.3149465462644448,0.0,0.21320527719729343,0.0,0.17008816549014028,0.0,17.279017121659223,398.3025957568622,0.0,0.0020900269627812844,0.029783508921965185,0.31257300905300955,323.0921142348817,9.543093441737033,91.07063243772438,1895215.378691992,3.2225909840232223,100000000,43199,1
mc456_mc_100mln_my_params_tiss_id_4_g_0_2__cube,60935.84916455788,1.4105520639943954,0.43760392025791756,0.0,0.05469324646113488,9.256010797851284e-113,0.301978640493239,0.0,0.20424233100737826,0.0,0.17503235336864487,0.0,17.245220696640242,398.3679566842712,0.0,0.002900947753590258,0.03627840250819872,0.3400641561165457,305.30563283997117,8.981721687913904,80.671324479143,1897562.9182105681,3.1113549918761008,100000000,43199,1
mc456_mc_100mln_my_params_tiss_id_4_g_0_3__cube,58732.091708337124,1.3595391599152111,0.43620522317267046,0.0,0.05438985287531645,1.621737886099333e-111,0.2910597095907783,0.0,0.19468423851796668,0.0,0.1804365873060999,0.0,17.36536484165871,405.07573399213214,6.823628475547041e-05,0.0040802563913655285,0.04466367492635458,0.3688052469181644,286.827300651463,8.465082975983849,71.65762979029157,1903386.9646987002,2.9932990822628898,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0_4__cube,56524.08136470191,1.3084278093680997,0.4351430179846769,0.0,0.05440438659055641,1.4143851293266611e-111,0.2806830241793398,0.0,0.1838877149675745,0.0,0.1863363857455118,0.0,17.678021771355624,419.89802784939116,0.00016967392656201937,0.005890049429093068,0.055324797173475604,0.39993043443017084,274.58042824243796,8.01161558289556,64.18598424809495,1914472.4454251616,2.8677920329348296,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0_5__cube,54374.83100012826,1.2586766435214876,0.4346860196773128,0.0,0.05392313228791701,1.2866072036415455e-109,0.329662626134683,0.0,0.17192854170393823,0.0,0.1929009482449997,0.0,18.213591181258906,443.52364578986766,0.0003752541947955554,0.00865181818024459,0.06916232539851065,0.43444662795024647,263.8679689896877,7.6512866839327955,58.54218791972732,1933662.6495698167,2.735100898829115,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0_6__cube,52335.05203815065,1.211459537920154,0.435198078093224,0.0,0.05379818844030426,4.1224871226015035e-109,0.2557710342107321,0.0,0.1574505518578233,0.0,0.20070383801421732,0.0,18.957042893324143,474.52068243883394,0.0008207520890513837,0.0129371759931645,0.08783403375191308,0.4656469143243015,259.75290152853313,7.420161957580628,55.05880347672679,1966080.4394578468,2.592878040158187,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0_7__cube,50633.524998812776,1.172072337935481,0.4371262754640627,0.0,0.053540487553350224,4.513315494373807e-108,0.23758418951842858,0.0,0.14122549182470973,0.0,0.208824616035861,0.0,19.79384071225899,507.192306888649,0.001695131817785358,0.020424237339371695,0.11290772671770785,0.4952425563028202,259.6954604443429,7.395318268205032,54.69073228804707,2021108.686723394,2.4440070155601994,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0_8__cube,49901.11590206706,1.1551184236589598,0.4407569943429101,0.0,0.052277641723240675,4.735530155812773e-103,0.22524114035471535,0.0,0.1216914890641238,0.0,0.2209460296143947,0.0,20.323993377867094,521.4364083268081,0.004645816760913028,0.03384037754326768,0.1478318554365255,0.5095523420515515,266.4237904620485,7.717374517040294,59.55786943626291,2117191.6629768196,2.302675565551128,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube,52826.01792991889,1.2228244891184927,0.44534016551434347,0.0,0.04615600101827666,2.0510440141687093e-80,0.2521130533885734,0.0,0.09117616243886772,5.81863962064e-313,0.24363988588371177,0.0,19.655978005859094,476.110518288117,0.012404543554501097,0.0637158867209411,0.19648518332203002,0.47753719486389,282.26408394794146,8.804172645722105,77.51345597568137,2291495.2629812714,2.2533608494730926,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0__cube,65272.30283133848,1.510932935910613,0.44079020344784364,0.0,0.05314325114157775,1.7652038693241769e-106,0.32593876867117905,0.0,0.2212162574023001,0.0,0.16621635918684718,0.0,17.425166855266806,403.4140463517354,0.0,0.0015306158852386351,0.02455901175092026,0.2859703284196287,343.68829936379177,10.14279924452301,102.87637651469653,1895250.4381524548,3.3293315842174183,100000000,43190,10
mc456_mc_100mln_my_params_tiss_id_4_g_1__cube,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2228256.882668387,0.0,100000000,0,43200
