Name,Sum,Avg,ks_normal,ks_normal pval,ks_normal log,ks_normal log pval,ks_normal tan,ks_normal tan pval,ks yeo-johnson,ks yeo-johnson pval,ks quantile,ks quantile pval,skew,kurtosis,q0,q0_25,q0_50,q0_75,q1,std,variance,Overflow,perc_in,n_photons,non_zero_vals,zero_vals
random_cube,5738.194859533772,0.1328285847114299,0.003875283281698616,0.5339869562497388,0.014337014151181382,3.8344712415028116e-08,0.011046447887892774,5.23623047781913e-05,0.07968282484455097,4.9523267327860364e-239,0.03158767506401339,6.982011929335637e-38,-0.013452853565662188,-0.019112931857227178,0.11047130457526122,0.12898985697301774,0.1328612562747052,0.13666654596209854,0.15624154270492055,0.005696772592811461,3.245321797420781e-05,0.0,100.0,100000000,43200,0
mati-sim 100k_original_params_cube,2971.6156793561086,0.0687873999850951,0.46829752517980955,0.0,0.3482745514248057,0.0,0.38715586738937596,0.0,0.37631988100792885,0.0,0.384598243701053,0.0,50.322450685099724,3988.282685728098,0.0,0.0,0.0,0.0004604238926671142,90.26170344853614,0.8647049297041636,0.7477146154546824,497984.25243210874,0.5931891147534999,100000,18015,25185
mati-sim 10k_original_params_cube,2953.931694436782,0.06837804848233292,0.4685093437609746,0.0,0.41716412565165495,0.0,0.4475432582298731,0.0,0.38744273594323053,0.0,0.44597194062982765,0.0,50.134610991847474,3925.8566413365406,0.0,0.0,0.0,0.0003324930240187896,89.46588894649383,0.8653530039833294,0.7488358215029721,501167.3697174783,0.5859565319226888,10000,12908,30292
mati-sim 10mln_original_params_cube,2977.573683065077,0.06892531673761752,0.4682077395385081,0.0,0.22699148474500208,0.0,0.4003999716636396,0.0,0.37748827493338755,0.0,0.3065559378060246,0.0,50.22729255441391,3981.063992370601,0.0,0.0,2.9337575009309262e-06,0.0004575023722972581,90.22639380649318,0.8639865228142842,0.7464727116047176,496911.81174073776,0.5956465109857675,10000000,26715,16485
mati-sim 1mln_original_params_cube,2978.9527355639098,0.06895723924916458,0.4681909188399745,0.0,0.28826969527359614,0.0,0.3491931026167558,0.0,0.37761469894178756,0.0,0.3295904037215995,0.0,50.2347817401979,3980.375888394816,0.0,0.0,1.7535059938065495e-06,0.0004518959842785299,90.17058465675001,0.8639286146835385,0.7463726512690181,496663.5823155503,0.5962168003288908,1000000,22467,20733
mc456_mc_100k_original_params_cube,4086.456902032971,0.09459390976928174,0.46057033028959027,0.0,0.3235193853259866,0.0,0.3657827680706704,0.0,0.36077483904158464,0.0,0.36176042752590615,0.0,33.22693581356131,1740.871585984566,0.0,0.0,0.0,0.0008845198158451455,73.52006311871209,0.955523096905892,0.9130243887206267,297440.4577436864,1.355254441161372,100000,19796,23404
mc456_mc_100mln_original_params_cube,4079.558056679816,0.09443421427499575,0.4606562749304211,0.0,0.16118196529245366,0.0,0.45568452385122,0.0,0.3622798210856062,0.0,0.3201072326987921,0.0,33.28198043233235,1742.8814550494485,0.0,0.0,4.872848963667254e-06,0.000872261620374741,73.457740154022,0.9560005496490626,0.9139370509293098,298558.5651111393,1.3479987299609364,100000000,30946,12254
mc456_mc_10k_original_params_cube,4102.8390104523805,0.09497312524195325,0.4605090387357281,0.0,0.39726403052081033,0.0,0.42993327934100367,0.0,0.37052758568240973,0.0,0.4272390915264589,0.0,33.02655674924509,1718.5422996171044,0.0,0.0,0.0,0.0007993611153620768,73.17763763040496,0.9578598399041071,0.9174954729011217,293983.62974015606,1.376392235329872,10000,14434,28766
mc456_mc_10mln_original_params_cube,4079.3762464464403,0.0944300057047787,0.4606657319956701,0.0,0.21606335895113465,0.0,0.4104435413433926,0.0,0.3624394361748752,0.0,0.30472206464552537,0.0,33.28768004036845,1743.4516816511994,0.0,0.0,5.14331777517431e-06,0.0008722829842656515,73.48870415896447,0.9561885325045236,0.9142965096931543,298573.5718910675,1.3478726282200058,10000000,27554,15646
mc456_mc_1mln_original_params_cube,4079.1149956661757,0.09442395823301332,0.4606653541633594,0.0,0.27477380202707113,0.0,0.3609823433340835,0.0,0.36228616700504257,0.0,0.31682010862726834,0.0,33.290104649932914,1744.5789581308015,0.0,0.0,4.184693850646044e-06,0.0008743855468863503,73.51586216127588,0.9561180823484872,0.9141617873937484,298638.897135084,1.347496624648923,1000000,23441,19759
