name,corr spearman,pval spearman,t_stat,t_pval,u_stat,u_pval,chi2_flat_stat,chi2_flat_pval,chi2_2d_stat,chi2_2d_pval,chi2_3d_stat,chi2_3d_pval,MSE,RMSE,MSE raw,RMSE raw,ks_stat1,ks_pval1,ks_stat2,ks_pval2,ks_test_eq,ks_pval_eq,levene_stat,levene_pval,corr_pearson,pval_pearson,ttind_stat,ttind_pval,ttrel_stat,ttrel_pval
random_cube,-0.008100473108022579,0.09225307714061547,233323776.0,0.0,678350440.0,0.0,None,None,None,None,None,None,2.4022317808986946,1.5499134752942483,2.4022317808986946,1.5499134752942483,0.5010367400755806,0.0,0.5078482969332452,0.0,0.4048611111111111,0.0,4231.096860949452,0.0,-0.006132376317766383,0.20246304532260462,-65.18959802807787,0.0,-65.16928819857432,0.0
mati-sim 100k_my_params_cube,0.6236899328130977,0.0,321111796.0,0.0,563948923.0,0.0,None,None,None,None,None,None,0.8630840622204121,0.9290231763634382,0.8630840622204121,0.9290231763634382,0.5,0.0,0.5078482969332452,0.0,0.6205324074074074,0.0,10.040459213501647,0.0015319235938931828,0.8159055887735709,0.0,-4.661166639353367,3.1489062542707736e-06,-10.816852399374062,3.1043743919066087e-27
mati-sim 100mln_my_params_cube,0.9581515345581524,0.0,56591448.0,0.0,832589520.0,1.384124316401971e-165,None,None,None,None,None,None,0.356303282549143,0.5969114528547287,0.356303282549143,0.5969114528547287,0.5027927860117155,0.0,0.5078482969332452,0.0,0.11287037037037037,3.739789233062773e-240,1.736626868746589,0.1875702870660445,0.9196144197967945,0.0,-3.600934697123939,0.0003172527486495771,-12.695249343708301,7.312963972099213e-37
mati-sim 10k_my_params_cube,0.30440664917705895,0.0,123341652.0,0.0,139691047.0,0.0,None,None,None,None,None,None,3.6264508008610883,1.9043242373243818,3.6264508008610883,1.9043242373243818,0.5,0.0,0.5078482969332452,0.0,0.923587962962963,0.0,0.08827550480553942,0.766381763339743,0.4921691066410181,0.0,-6.183094647300601,6.313713472707142e-10,-8.421048493931353,3.8444929953292256e-17
mati-sim 10mln_my_params_cube,0.9446489743962199,0.0,117678450.0,0.0,829883434.0,1.6546337285898035e-174,None,None,None,None,None,None,0.3492718433481942,0.5909922532048912,0.3492718433481942,0.5909922532048912,0.5014882699622997,0.0,0.5078482969332452,0.0,0.11833333333333333,5.398396252224551e-264,1.3624379751231492,0.24311862713468824,0.9209731630688975,0.0,-3.5803567803454523,0.00034331341682217864,-12.728135822918123,4.809616395708944e-37
mati-sim 1mln_my_params_cube,0.8902032864776448,0.0,273890906.0,0.0,799994602.0,6.925967491394665e-289,None,None,None,None,None,None,0.4144506654744002,0.6437784288669512,0.4144506654744002,0.6437784288669512,0.5,0.0,0.5078482969332452,0.0,0.17453703703703705,0.0,0.49850531225287525,0.48015951603671214,0.9070247697736232,0.0,-4.316209413849225,1.5890767577928117e-05,-14.153200489962611,2.2544995117346995e-45
mc456_mc_100k_my_params_cube,0.6252646643617338,0.0,380485685.0,7.401397239718267e-242,657559455.0,0.0,None,None,None,None,None,None,0.7573293242689627,0.8702467031072066,0.7573293242689627,0.8702467031072066,0.5,0.0,0.5078482969332452,0.0,0.5057638888888889,0.0,51.6016738991505,6.852949732967686e-13,0.8357390346817372,0.0,-0.7276035274748348,0.46685829232369846,-1.789033476004752,0.07361642822085121
mc456_mc_100mln_my_params_cube,0.97977634716336,0.0,186179.0,0.9282209586887101,932730552.0,0.9153903144610611,None,None,None,None,None,None,0.08651596617924863,0.2941359654636757,0.08651596617924863,0.2941359654636757,0.5078482969332452,0.0,0.5078482969332452,0.0,0.0008333333333333526,1.0,0.0020433063737998794,0.9639456501256756,0.9801233162701047,0.0,0.02788275142582229,0.9777557298627039,0.1977655600808622,0.8432294235280493
mc456_mc_10k_my_params_cube,0.29053234241774983,0.0,150464900.0,0.0,176853072.0,0.0,None,None,None,None,None,None,3.704045859687209,1.9245897899779083,3.704045859687209,1.9245897899779083,0.5,0.0,0.5078482969332452,0.0,0.898287037037037,0.0,10.599219179651598,0.0011317896958102413,0.47949972052717676,0.0,-3.241802725067724,0.0011882120931475592,-4.367985392605237,1.256894857291292e-05
mc456_mc_10mln_my_params_cube,0.955935140515729,0.0,465494549.0,0.6779859209921095,930283681.0,0.43907672005420906,None,None,None,None,None,None,0.11730907888195201,0.3425041297297771,0.11730907888195201,0.3425041297297771,0.5059805673225398,0.0,0.5078482969332452,0.0,0.0180787037037037,1.4568201361850235e-06,0.03568977353927069,0.8501580214166441,0.9730627849903781,0.0,0.08446471784145963,0.9326871493496267,0.5146231886043409,0.6068189907022938
mc456_mc_1mln_my_params_cube,0.9058740087677618,0.0,438218285.0,7.562059136622556e-28,893065649.0,8.571203472981275e-28,None,None,None,None,None,None,0.2344445025924434,0.48419469492389466,0.2344445025924434,0.48419469492389466,0.5,0.0,0.5078482969332452,0.0,0.10314814814814814,1.5293548512847244e-200,1.0444964208808474,0.306780885895042,0.9464588757281427,0.0,-0.36958268922346793,0.711694357050805,-1.5968995479162842,0.11029541497351163
