Name,Sum,Avg,ks_normal,ks_normal pval,ks_normal log,ks_normal log pval,ks_normal tan,ks_normal tan pval,ks yeo-johnson,ks yeo-johnson pval,ks quantile,ks quantile pval,skew,kurtosis,q0,q0_25,q0_50,q0_75,q1,std,variance,Overflow,perc_in,n_photons,non_zero_vals,zero_vals
random_cube,5738.194859533774,0.13282858471142997,0.002405845113973626,0.963402644665256,0.014222031626155096,5.0929235361821325e-08,0.010727342661688705,9.546376260665989e-05,0.07776496990307408,1.1408089823405827e-227,0.029424425026142176,6.296393317497642e-33,0.014837706295853051,0.0006742986781471672,0.11053331573547602,0.12898441047177872,0.1328430820034503,0.1366744994447906,0.15753381065591213,0.00570339341908397,3.252869649285034e-05,0.0,100.0,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0_1__cube,15416.908364242277,0.35687287880190455,0.4034020312228611,0.0,0.05523264853106877,5.474989206174662e-115,0.3064808700442633,0.0,0.2172302666318366,0.0,0.14414371268010473,0.0,22.582652267881375,1041.6376265315766,7.650228685690307e-05,0.001576508714196171,0.019899791843720517,0.1726342815592046,95.91838450791617,1.45898520118434,2.128637817274909,1895215.378691992,0.8069008604473836,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0_2__cube,15403.86647854603,0.3565709832996766,0.3998915274102277,0.0,0.05503836687195701,3.494654952786254e-114,0.3003106426585428,0.0,0.20833195760009038,0.0,0.14977609554555305,0.0,23.351389106966273,1107.4862976110865,0.00012007624558698247,0.0022164251211928875,0.024615318321737505,0.19159029558376228,93.54911539081456,1.4054090015008367,1.975174461499579,1897562.9182105681,0.8052343930817067,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0_3__cube,15371.510664650523,0.3558220061261695,0.3961297835732933,0.0,0.054966883566426955,6.90057284014247e-114,0.29273039663715295,0.0,0.19794043945026396,0.0,0.1554479527924033,0.0,24.36055154024333,1190.9861775500308,0.0002119395887618283,0.0031601670452226357,0.030660955839352695,0.21192714585815622,91.1675803495264,1.3501910934722934,1.8230159888919075,1903386.9646987002,0.8011175383467508,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0_4__cube,15309.924659527853,0.3543964041557373,0.39215267157565153,0.0,0.05523930883024042,5.137305366852118e-115,0.2839528794017617,0.0,0.18684833686460145,0.0,0.16116070040108765,0.0,25.677125212775323,1296.9383387491284,0.00037173282624291144,0.004583731274701802,0.038680809507498665,0.2354958782236311,88.79234041469725,1.2934165888981055,1.672926472436811,1914472.4454251616,0.7933498044577932,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0_5__cube,15203.312411352928,0.35192852804057706,0.38807053382860235,0.0,0.05506916487756505,2.6060340492082316e-114,0.27325107680891386,0.0,0.17442716168151373,0.0,0.16782782745430302,0.0,27.402862844162357,1432.2792715468443,0.000663214125097706,0.00681250922537513,0.049127463216044165,0.2603675346615068,86.41009200794991,1.2353210237432257,1.5260180317020111,1933662.6495698167,0.7801107263373624,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0_6__cube,15023.213572511911,0.34775957343777575,0.38421931358595524,0.0,0.05489063823441287,1.424379706032549e-113,0.25978116952470065,0.0,0.1595031017145646,0.0,0.1742257772533442,0.0,29.653899807822867,1604.138430555741,0.0012331965593558039,0.01047037876991466,0.06354745522709067,0.2866317749454591,84.06803102014428,1.176988333060051,1.3853015361594774,1966080.4394578468,0.7583254692167131,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0_7__cube,14717.501075629269,0.34068289526919604,0.3814565789034328,0.0,0.05504497297975611,3.281542966037021e-114,0.24162497331026223,0.0,0.142617348708038,0.0,0.18084249844267908,0.0,32.51791453589653,1813.5943191931065,0.0024660411187034095,0.016676700710394905,0.08335952375474526,0.3117715448894254,81.8033857902838,1.1211948531020781,1.2570778986225903,2021108.686723394,0.7229252263200663,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0_8__cube,14183.70673986057,0.3283265449041799,0.3820883933145731,0.0,0.05435972045229298,2.153324838879723e-111,0.21749755641696422,0.0,0.1212716654353806,0.0,0.18416362101015338,0.0,35.75062505527203,2023.556182681347,0.005457262577428652,0.02813493128607318,0.11156080686650091,0.32906999568585615,79.64335672962385,1.0762292056683356,1.1582693031334965,2117191.6629768196,0.6654720206204684,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0_9__cube,13215.353362931644,0.30591095747526953,0.3932120741988562,0.0,0.04828574284370235,5.710109570830585e-88,0.20149154377357403,0.0,0.08659164574014211,2.8486787263344643e-282,0.18162010766543268,0.0,37.28813023615392,2013.0810603527407,0.01441785354393496,0.05356095118798049,0.14812766087712337,0.3069264171683178,77.68169475983561,1.075791233815878,1.1573267787550892,2291495.2629812714,0.5734061911813557,100000000,43200,0
mc456_mc_100mln_my_params_tiss_id_4_g_0__cube,15416.713588629627,0.3568683701071673,0.406662325993574,0.0,0.05535322275973242,1.7272068109311733e-115,0.3114983405871188,0.0,0.2256053175826725,0.0,0.13868185545308898,0.0,22.00144711807801,989.3704918907845,4.2778795195257585e-05,0.0011417573846071792,0.016233833878474803,0.15634837165562213,98.26223831781304,1.5110815236544426,2.283367371129832,1895250.4381524548,0.8068759424989975,100000000,43200,0
