name,corr spearman,pval spearman,t_stat,t_pval,u_stat,u_pval,chi2_flat_stat,chi2_flat_pval,chi2_2d_stat,chi2_2d_pval,chi2_3d_stat,chi2_3d_pval,MSE,RMSE,MSE raw,RMSE raw,ks_stat1,ks_pval1,ks_stat2,ks_pval2,ks_test_eq,ks_pval_eq,levene_stat,levene_pval,corr_pearson,pval_pearson,ttind_stat,ttind_pval,ttrel_stat,ttrel_pval
random_cube,0.013435005550283579,0.005230914768601723,56916261.0,0.0,1780504808.0,0.0,None,None,None,None,None,None,0.036646372282394854,0.19143242223404805,0.036646372282394854,0.19143242223404805,0.5475785856075134,0.0,0.5,0.0,0.9514351851851852,0.0,1171.2070177781907,5.677874536109695e-255,0.005878849900453987,0.2217563353170755,130.50229463211951,0.0,130.52749680614713,0.0
mati-sim 100k_original_params_cube,0.8826281510986294,0.0,29800582.0,0.0,735797410.5,0.0,None,None,None,None,None,None,0.008013133758941464,0.08951610893543946,0.008013133758941464,0.08951610893543946,0.5,0.0,0.5,0.0,0.31356481481481474,0.0,163.7391401059823,1.8655531093414843e-37,0.8675453989632985,0.0,-12.796409384601489,1.8571862464482227e-37,-27.80809666380334,1.067673316052684e-168
mati-sim 10k_original_params_cube,0.7875856722146638,0.0,39214256.0,0.0,628376227.0,0.0,None,None,None,None,None,None,0.008217178489702976,0.09064865409758148,0.008217178489702976,0.09064865409758148,0.5,0.0,0.5,0.0,0.4322685185185185,0.0,171.88417295574672,3.1272722135250905e-39,0.8642840258309857,0.0,-13.110806591571928,3.1130589377064366e-39,-28.1389526316627,1.1897002956001035e-172
mati-sim 10mln_original_params_cube,0.9636978817169346,0.0,13871062.0,0.0,862190223.5,1.819296883424158e-86,None,None,None,None,None,None,0.007789696624060722,0.08825925800764882,0.007789696624060722,0.08825925800764882,0.5,0.0,0.5,0.0,0.10981481481481481,2.573424499458156e-227,161.13351532993443,6.9021632820028565e-37,0.8738845740435045,0.0,-12.693975846933064,6.890017863677184e-37,-28.01772803280554,3.3808397068178155e-171
mati-sim 1mln_original_params_cube,0.9327290887003193,0.0,23215680.0,0.0,811361912.5,6.60339480373883e-256,None,None,None,None,None,None,0.007764316116077332,0.0881153568685807,0.007764316116077332,0.0881153568685807,0.5,0.0,0.5,0.0,0.20953703703703708,0.0,157.93983525675344,3.431563666923415e-36,0.8717017591869864,0.0,-12.567723717166764,3.418071915394006e-36,-27.73945992621009,6.964056654702791e-168
mc456_mc_100k_original_params_cube,0.9060792247950038,0.0,214428744.0,9.813675395630181e-85,793249085.0,0.0,None,None,None,None,None,None,0.002226435901309876,0.04718512372888171,0.002226435901309876,0.04718512372888171,0.5,0.0,0.5,0.0,0.27125,0.0,2.3837215174966207e-06,0.9987681249686345,0.9583311414072071,0.0,-0.0018689138421192327,0.9985088276828266,-0.009155079707549906,0.992695447563438
mc456_mc_100mln_original_params_cube,0.9891559782305124,0.0,41580.0,0.8861510696179596,933175519.0,0.9877876799098321,None,None,None,None,None,None,0.0003290471813887804,0.01813965769767391,0.0003290471813887804,0.01813965769767391,0.5,0.0,0.5,0.0,0.0002546296296296324,1.0,0.008417904065737664,0.9268975693233872,0.9937431362798884,0.0,0.09174952338858688,0.9268972620328952,1.159491188213606,0.24626243497706188
mc456_mc_10k_original_params_cube,0.8224498958498717,0.0,163286760.0,0.0,679806485.0,0.0,None,None,None,None,None,None,0.0033732430378583794,0.058079626702126616,0.0033732430378583794,0.058079626702126616,0.5,0.0,0.5,0.0,0.3963194444444445,0.0,0.04347473161965251,0.834834428010245,0.9364327200637245,0.0,0.20818184506748336,0.8350874742998077,0.8256631769537843,0.4089997457929829
mc456_mc_10mln_original_params_cube,0.9729160396602647,0.0,243378067.0,0.0928322728810398,900240086.0,7.438882797747982e-20,None,None,None,None,None,None,0.0008856097895689175,0.029759196722507774,0.0008856097895689175,0.029759196722507774,0.5,0.0,0.5,0.0,0.09006944444444442,6.279733036814418e-153,0.03001190432534791,0.8624636277938721,0.9832574933404458,0.0,-0.17325960889031697,0.8624477768016579,-1.3384107355045336,0.1807696252585842
mc456_mc_1mln_original_params_cube,0.9455396029544724,0.0,220823006.0,2.747541136860885e-54,850698140.0,8.859411809237286e-118,None,None,None,None,None,None,0.000833361217213614,0.028867996418414872,0.000833361217213614,0.028867996418414872,0.5,0.0,0.5,0.0,0.18597222222222226,0.0,0.0004955498310232718,0.9822398511292755,0.9841857677617324,0.0,-0.022466966911977,0.9820755138144951,-0.17863836476787462,0.8582225059802643
